p_drop_psi,p_socket_psi,p_plug_psi,q_lpm,temp_c,dist_mm,force_n,velocity_mms,SPEED_mms,is_movedir_mating,offest_radial_mm,offset_angle_deg,is_flowdir_s2p,cycle_num,test_owner,test_id,ocp_test_spec,test_date_ymd,plug_id,socket_id,plug_vendor,socket_vendor,FORCE MAX,FORCE MIN,DIST @MAX,DIST @MIN
,,,,20,92.901344,-12.822579,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,88.400781,-33.744049,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,78.401516,-83.893269,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,72.400766,-78.102033,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,67.900203,-79.350606,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,,,,399.999809,1,5.25,3,,0,SAFEWAY,11.3-20,11.1-11,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,38.844353,-234.293243,67.9449,93.0813
,,,,20,,,,399.999809,1,5.25,3,,1,SAFEWAY,11.3-20,11.1-11,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,46.581018,-226.384955,68.7276,89.4013
,,,,20,,,,399.999809,1,5.25,3,,2,SAFEWAY,11.3-20,11.1-11,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,34.879402,-269.068709,68.6228,89.8813
,,,,20,,,,399.999809,1,5.25,3,,3,SAFEWAY,11.3-20,11.1-11,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,31.773285,-338.762807,68.9589,89.9613
,,,,20,,,,399.999809,1,5.25,3,,4,SAFEWAY,11.3-20,11.1-11,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,33.011438,-396.232935,83.3226,89.6413
,,,,20,,,,399.999809,1,5.25,3,,5,SAFEWAY,11.3-20,11.1-11,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,37.978362,-428.238725,82.8566,89.4813
,,,,20,,,,399.999809,1,5.25,3,,6,SAFEWAY,11.3-20,11.1-11,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,39.7676,-406.710701,84.5955,89.6413
,,,,20,,,,399.999809,1,5.25,3,,7,SAFEWAY,11.3-20,11.1-11,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,36.761686,-401.493299,88.6813,89.8013
,,,,20,,,,399.999809,1,5.25,3,,8,SAFEWAY,11.3-20,11.1-11,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,38.815725,-411.913793,82.4737,89.5613
,,,,20,,,,399.999809,1,5.25,3,,9,SAFEWAY,11.3-20,11.1-11,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,39.388282,-413.409595,81.5751,90.0413
,,,,20,110.740875,-0.341973,0,399.999809,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,97.001062,-1.239898,0,399.999809,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,92.901344,-13.324167,0,399.999809,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,88.400781,-32.711488,0,399.999809,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,78.401516,-84.279614,0,399.999809,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,72.400766,-76.886855,0,399.999809,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,67.900203,-79.006801,0,399.999809,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,,,,39.999981,1,5.25,3,,0,SAFEWAY,11.3-24,11.1-11,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,44.931341,-291.838512,92.702625,87.612129
,,,,20,110.740875,-0.266153,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,97.001062,-0.383842,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,92.901344,-7.26223,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,88.400781,-36.605413,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,78.401516,-76.004217,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,72.400766,-79.408778,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,67.900203,-84.838411,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,,,,39.999981,1,0,0,,0,SAFEWAY,11.3-26,11.1-11,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,3.288619,-95.527384,114.812116,68.732138
,,,,20,110.740875,-0.278162,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,97.001062,-1.317852,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,92.901344,-0.886689,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,88.400781,-32.381839,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,78.401516,-89.04894,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,72.400766,-85.663073,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,67.900203,-87.890916,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,,,,
,,,,20,,,,39.999981,1,4.65,0,,0,SAFEWAY,11.3-28,11.1-11,4/26/2022,2BP-C010,B2-C131,Cejn,Cejn,3.199157,-158.340295,114.812116,84.65213
,,,,20,110.740875,-0.108857,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,97.001062,-1.244751,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,92.901344,-0.352451,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,88.400781,-60.228731,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,78.401516,-91.905694,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,72.400766,-94.135544,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,67.900203,-95.327637,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,,,,39.999981,1,4.65,0,,0,SAFEWAY,11.3-3,11.1-11,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,4.39079,-115.302024,92.502625,81.332132
,,,,20,110.740875,-0.173213,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,97.001062,-0.930947,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,92.901344,-18.389471,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,88.400781,-56.138147,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,78.401516,-93.82291,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,72.400766,-88.570318,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,67.900203,-87.250117,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,,,,39.999981,1,5.25,3,,0,SAFEWAY,11.3-5,11.1-11,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,3.982843,-143.121068,92.942625,84.93213
,,,,20,110.740875,-0.232501,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,97.001062,-0.634993,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,92.901344,-0.375454,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,88.400781,-64.31492,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,78.401516,-73.114202,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,72.400766,-78.53101,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,67.900203,-82.111217,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,,,,
,,,,20,,,,39.999981,1,0,0,,0,SAFEWAY,11.3-7,11.1-11,4/28/2022,2BP-C013,2B-D-117,Cejn,Danfoss,7.51122,-90.803802,92.702625,68.652138
,,,,20,,,,399.999809,1,0,0,,0,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,19.624361,-105.28589,91.8755,93.7213
,,,,20,,,,399.999809,1,0,0,,1,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,17.233939,-104.341174,94.1155,92.2013
,,,,20,,,,399.999809,1,0,0,,2,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,17.427176,-100.955937,92.9955,93.6413
,,,,20,,,,399.999809,1,0,0,,3,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,19.295141,-102.108205,92.4355,93.6413
,,,,20,,,,399.999809,1,0,0,,4,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,18.704692,-104.988878,91.9555,93.5613
,,,,20,,,,399.999809,1,0,0,,5,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,18.457777,-102.222718,93.7955,92.9213
,,,,20,,,,399.999809,1,0,0,,6,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,18.744055,-103.353514,92.2755,93.7213
,,,,20,,,,399.999809,1,0,0,,7,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,17.921006,-104.147936,91.8755,93.6413
,,,,20,,,,399.999809,1,0,0,,8,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,17.187419,-103.077972,93.0755,93.6413
,,,,20,,,,399.999809,1,0,0,,9,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,15.913481,-100.823533,91.8755,93.5613
,,,,20,,,,399.999809,1,0,0,,10,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,15.691616,-101.839819,92.4355,93.3213
,,,,20,,,,399.999809,1,0,0,,11,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,16.335741,-101.295892,91.7955,93.3213
,,,,20,,,,399.999809,1,0,0,,12,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,15.977894,-103.070815,92.4355,93.5613
,,,,20,,,,399.999809,1,0,0,,13,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,15.190629,-101.918546,95.9555,90.8413
,,,,20,,,,399.999809,1,0,0,,14,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,16.786629,-100.945201,92.1955,93.4813
,,,,20,,,,399.999809,1,0,0,,15,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,15.251463,-101.492708,92.0355,93.4013
,,,,20,,,,399.999809,1,0,0,,16,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,16.815257,-100.458529,91.7955,93.6413
,,,,20,,,,399.999809,1,0,0,,17,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,16.378683,-101.109811,93.3955,93.4013
,,,,20,,,,399.999809,1,0,0,,18,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,16.575499,-101.893498,91.8755,93.4813
,,,,20,,,,399.999809,1,0,0,,19,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,16.779472,-100.250977,91.7155,93.3213
,,,,20,,,,399.999809,1,0,0,,20,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,15.401759,-99.581802,94.9955,90.7613
,,,,20,,,,399.999809,1,0,0,,21,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,17.34845,-101.406824,92.7555,93.5613
,,,,20,,,,399.999809,1,0,0,,22,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,16.314271,-101.546386,92.1955,93.2413
,,,,20,,,,399.999809,1,0,0,,23,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,17.405706,-100.605246,88.7555,93.4013
,,,,20,,,,399.999809,1,0,0,,24,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,15.834755,-100.945202,93.5555,93.0813
,,,,20,,,,399.999809,1,0,0,,25,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,16.579078,-101.303049,92.8355,93.4013
,,,,20,,,,399.999809,1,0,0,,26,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,16.915454,-100.415587,91.8755,93.6413
,,,,20,,,,399.999809,1,0,0,,27,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,17.924585,-100.952358,92.5155,93.4013
,,,,20,,,,399.999809,1,0,0,,28,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,17.802916,-100.415587,91.7955,93.3213
,,,,20,,,,399.999809,1,0,0,,29,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,18.235912,-101.213587,89.5555,93.4813
,,,,20,,,,399.999809,1,0,0,,30,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,16.095983,-102.616348,93.1555,93.4013
,,,,20,,,,399.999809,1,0,0,,31,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,16.070934,-102.390905,92.1955,93.4813
,,,,20,,,,399.999809,1,0,0,,32,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,17.584629,-99.84661,92.8355,93.4013
,,,,20,,,,399.999809,1,0,0,,33,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,16.979867,-101.489129,92.5955,93.4013
,,,,20,,,,399.999809,1,0,0,,34,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,16.700746,-99.377829,92.9955,93.4013
,,,,20,,,,399.999809,1,0,0,,35,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,14.059831,-102.512573,92.3555,93.4013
,,,,20,,,,399.999809,1,0,0,,36,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,15.437544,-102.752331,93.1555,93.5613
,,,,20,,,,399.999809,1,0,0,,37,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,15.46975,-100.637452,92.1955,93.4013
,,,,20,,,,399.999809,1,0,0,,38,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,13.455068,-100.655344,92.0355,93.4013
,,,,20,,,,399.999809,1,0,0,,39,SAFEWAY,11.3-8,11.1-11,4/28/2022,2BP-C013,2B-D117,Cejn,Danfoss,15.036755,-99.617588,92.2755,93.4013
,,,,20,110.740875,-0.291116,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,97.001062,-0.327889,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,92.901344,-0.249649,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,88.400781,-56.915249,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,78.401516,-72.467888,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,72.400766,-77.322561,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,67.900203,-81.699378,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,110.740875,-0.287867,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,97.001062,-1.089087,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,92.901344,-19.344494,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,88.400781,-61.524079,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,78.401516,-94.344959,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,72.400766,-90.583321,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,67.900203,-88.369433,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,110.740875,-0.287094,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,97.001062,-0.78599,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,92.901344,-0.582862,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,88.400781,-58.960491,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,78.401516,-92.101165,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,72.400766,-96.610072,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,67.900203,-93.69021,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,,,,
,,,,20,,,,399.999809,1,4.65,0,,0,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,12.320692,-175.527667,91.9555,86.3613
,,,,20,,,,399.999809,1,4.65,0,,1,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,12.209759,-174.794085,92.9155,86.3613
,,,,20,,,,399.999809,1,4.65,0,,2,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,13.07575,-180.097379,92.3555,86.5213
,,,,20,,,,399.999809,1,4.65,0,,3,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,12.635598,-184.989146,89.3955,86.4413
,,,,20,,,,399.999809,1,4.65,0,,4,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,11.930638,-185.393511,95.7155,86.4413
,,,,20,,,,399.999809,1,4.65,0,,5,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,11.311562,-183.822561,91.6355,86.4413
,,,,20,,,,399.999809,1,4.65,0,,6,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,12.710746,-186.595879,93.1555,86.3613
,,,,20,,,,399.999809,1,4.65,0,,7,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,14.070566,-186.674605,88.6755,86.2013
,,,,20,,,,399.999809,1,4.65,0,,8,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,12.979131,-185.239637,91.7955,86.5213
,,,,20,,,,399.999809,1,4.65,0,,9,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,12.234809,-186.456357,95.3955,89.7213
,,,,20,,,,399.999809,1,4.65,0,,10,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,12.428046,-187.873432,89.9555,89.8013
,,,,20,,,,399.999809,1,4.65,0,,11,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,13.530216,-188.989916,89.2355,89.8813
,,,,20,,,,399.999809,1,4.65,0,,12,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,13.3334,-195.849833,88.2755,85.9613
,,,,20,,,,399.999809,1,4.65,0,,13,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,11.45828,-193.853044,93.9555,86.2813
,,,,20,,,,399.999809,1,4.65,0,,14,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,13.175947,-195.248654,88.7555,89.8813
,,,,20,,,,399.999809,1,4.65,0,,15,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,11.748136,-198.014809,94.5955,89.8813
,,,,20,,,,399.999809,1,4.65,0,,16,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,11.318719,-197.463726,92.7555,89.7213
,,,,20,,,,399.999809,1,4.65,0,,17,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,11.672988,-204.166197,92.6755,89.7213
,,,,20,,,,399.999809,1,4.65,0,,18,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,12.292064,-206.953821,94.9155,89.7213
,,,,20,,,,399.999809,1,4.65,0,,19,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,12.997024,-212.504025,92.1155,89.7213
,,,,20,,,,399.999809,1,4.65,0,,20,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,11.490486,-210.596701,94.9155,89.8013
,,,,20,,,,399.999809,1,4.65,0,,21,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,15.448279,-207.147058,88.9955,89.8013
,,,,20,,,,399.999809,1,4.65,0,,22,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,13.648306,-213.02648,88.8355,89.8013
,,,,20,,,,399.999809,1,4.65,0,,23,SAFEWAY,11.3-14,11.1-11,4/29/2022,2BP-C013,2B-D117,Cejn,Danfoss,11.615732,-219.410465,89.1555,89.8813
